"drug_concept_id","drug_name"
19041153,"temafloxacin"
19100752,"thymostimulin"
1310937,"feverfew extract"
37498519,"aluminum bromide"
701940,"maralixibat"
19056758,"alcuronium"
19053864,"felypressin"
43012243,"butylated hydroxyanisole"
1510703,"Helleborus extract"
19091486,"doxacurium"
43533096,"Nigella sativa seed oil"
19061288,"fenethylline"
19125097,"meclofenamic acid"
1380472,"intrinsic factor"
37497998,"cenobamate"
42900463,"piperine"
1201272,"perfluorohexyloctane"
1525713,"deucravacitinib"
19007533,"corn oil"
37002419,"belantamab mafodotin"
740067,"melphalan flufenamide"
42899585,"propolis wax"
747052,"toripalimab"
1758974,"abrocitinib"
19047698,"catalase"
19071181,"manganese citrate"
1361030,"bremelanotide"
37003535,"collagen type II"
40221052,"ibutamoren"
35200354,"tecovirimat"
19068969,"hexoprenaline"
35200994,"broccoli extract"
19031524,"cetyl alcohol"
1436776,"testolactone"
43012716,"glycol distearate"
1398693,"kava root"
37003333,"acetophenone"
35200483,"segesterone"
702196,"ambrein"
40241252,"bronopol"
37497670,"crizanlizumab"
1145484,"sacituzumab"
36249191,"pineapple juice"
19016959,"tiratricol"
40222115,"calcium amino acid chelate"
747136,"N-ethylhexedrone"
19022003,"dextrothyroxine"
42900526,"ferrous iodide"
43526046,"calcium malate"
19091144,"bismuth hydroxide"
35201070,"isobutylene"
46233791,"orthosilicic acid"
37498010,"cefiderocol"
42874054,"oxidronate"
45776473,"silver sulfide"
19099415,"ruscogenin"
43526405,"dicloran"
37497383,"trifarotene"
42900373,"calcium silicate"
19018485,"amphetaminil"
19025825,"octanoic acid"
35603661,"isopropanolamine"
37498020,"givosiran"
19056480,"calcium saccharate"
19018197,"thiophene"
1766340,"halofantrine"
43533086,"racementhol"
37497426,"lasmiditan"
19069907,"sodium nitrite"
701470,"anifrolumab"
19059142,"xanthinol"
19080817,"iodipamide"
19113023,"gold keratinate"
43532491,"Spirulina maxima preparation"
42903571,"triheptanoin"
19039265,"brovanexine"
37002765,"pralsetinib"
1758562,"inclisiran"
19097999,"pyrisuccideanol"
702423,"cilgavimab"
702418,"tixagevimab"
1301750,"sparsentan"
19100737,"tisopurine"
45775555,"denatonium"
37498615,"ferric derisomaltose"
43014256,"potash"
1302024,"retifanlimab"
19007780,"dicobalt edetate"
19071833,"Arnica montana extract"
1759073,"bebtelovimab"
42900414,"quinoline yellow"
746827,"tocopheryl glucoside"
1145752,"ripretinib"
1301646,"elacestrant"
1145791,"selpercatinib"
42903972,"Arthrospira platensis"
19080542,"iodamide"
37498137,"golodirsen"
990337,"malt extract"
741578,"teclistamab"
19058420,"anisotropine"
19016974,"omoconazole"
19024636,"poloxamer 188"
19102309,"difetarsone"
1146077,"inebilizumab"
701782,"deudextromethorphan"
740014,"borneol, (+)-"
43526386,"tramiprosate"
37003361,"berotralstat"
42903582,"metyrapone tartrate"
43014102,"diphenylguanidine"
19135814,"thymol iodide"
19125635,"mitobronitol"
37002369,"brexucabtagene autoleucel"
42899571,"polyethylene glycol 600"
747349,"nirogacestat"
19033691,"asiaticoside"
43527206,"lead acetate"
19071862,"lidamidine"
702407,"ropeginterferon alfa-2b"
1146633,"remimazolam"
1391199,"Echinacea angustifolia extract"
37002573,"satralizumab"
739739,"tepotinib"
42900479,"isopropyl palmitate"
19072085,"methylene diphosphonate"
1146666,"cedazuridine"
19058971,"calcium levulinate"
19056647,"chlorotheophylline"
954696,"plasmin"
36026868,"idecabtagene vicleucel"
37003293,"imdevimab"
37003201,"bamlanivimab"
45775567,"monomethyl fumarate"
701915,"mobocertinib"
37002715,"Streptococcus salivarius"
739770,"etesevimab"
37002474,"viltolarsen"
37003331,"lumasiran"
37003288,"casirivimab"
19081640,"halazone"
43013761,"polyethylene glycol 200"
42899918,"Plantago major extract"
739518,"margetuximab"
43013824,"terpineol"
19037794,"bismuth subnitrate"
19100412,"stearyl alcohol"
43525834,"blackberry flavor"
1398516,"pine bark extract"
43532310,"ectoine"
43532049,"mumps virus"
1537123,"somapacitan"
42903850,"palmatine"
702468,"efgartigimod alfa"
19090802,"calcium lactobionate"
1201211,"epcoritamab"
19056032,"acetiamine"
779144,"ciltacabtagene autoleucel"
1536963,"sotorasib"
19100775,"toloxatone"
43532994,"egg shell membrane"
43012238,"mangiferin"
43012374,"squalane"
701696,"belzutifan"
19065779,"dicalcium phosphate"
702027,"avacopan"
19053171,"obidoxime"
1301335,"lenacapavir"
42900261,"triethyl citrate"
1301683,"pirtobrutinib"
35604535,"desmeninol"
19056672,"butoxycaine"
1536935,"amivantamab"
45776475,"zinc ascorbate"
1537122,"pegcetacoplan"
19072028,"mepindolol"
42900367,"cetyl palmitate"
739557,"clascoterone"
739907,"casimersen"
1536976,"sotrovimab"
43012196,"cadmium"
19098807,"American ginseng root"
1301377,"lecanemab"
43012724,"hydrogen cyanide"
741995,"teplizumab"
43531771,"calteridol"
1317597,"garlic powder"
19052936,"edetate"
1389502,"phytosterol esters"
1537246,"ibrexafungerp"
42900469,"metomidate"
701512,"avalglucosidase alfa"
702219,"cannabichromene"
701794,"lonapegsomatropin"
43532437,"glycofurol"
1301337,"adagrasib"
702530,"nirmatrelvir"
43012577,"catechin"
43012913,"povidone K25"
19055682,"butetamate"
42903926,"eggplant extract"
701439,"fexinidazole"
998392,"gluconolactone"
42899373,"methyl chloride"
701379,"odevixibat"
19014026,"nux vomica extract"
42903849,"manganese carbonate"
42899938,"polyethylene glycol 8000"
793361,"drometrizole trisiloxane"
19102307,"clocinizine"
43013466,"apigenin"
37002998,"isobornyl acetate"
1594753,"naphtha"
780003,"ganaxolone"
19031041,"diphtheria antitoxin"
746567,"motixafortide"
42899932,"propyl gallate"
19090831,"pholedrine"
19018384,"4-aminobenzoic acid"
19018432,"aloxiprin"
45775526,"lithium hydroxide"
19003644,"methacycline"
746340,"talquetamab"
1201228,"pegunigalsidase alfa"
747167,"vamorolone"
19056474,"2-phenylphenol"
702008,"flortaucipir"
44816298,"Mycobacterium tuberculosis"
1510939,"calaspargase pegol"
19033498,"carbutamide"
43013178,"polydatin"
779790,"tapinarof"
1378796,"Polypodium leucotomos"
19123868,"exametazime"
747398,"iptacopan"
46234100,"butanamide"
701764,"difelikefalin"
19055136,"aluminum subacetate"
779081,"mitapivat"
37003459,"aluminum magnesium hydroxide carbonate"
19025928,"oxyphenonium"
44785064,"spermidine"
43560420,"soursop extract"
19103189,"bismuth aluminate"
1525546,"betibeglogene autotemcel"
779591,"mavacamten"
746391,"elranatamab"
1758995,"daridorexant"
40161896,"orchard grass pollen extract"
42900556,"tomato juice"
42899887,"Pseudomonas aeruginosa"
42898435,"alcloxa"
19056183,"meglumine benzoate"
19035223,"levobetaxolol"
37002429,"belantamab"
1314806,"dandelion extract"
1361535,"relebactam"
1201411,"rezafungin"
19051252,"canthaxanthin"
19135810,"zinc bromide"
37497326,"hydroxyethyl cellulose, unspecified"
1315684,"gotu kola extract"
19008999,"mebhydroline"
44506797,"agaric acid"
43014229,"seaweed extract"
747362,"repotrectinib"
745970,"ritlecitinib"
1525573,"spesolimab"
37496444,"baloxavir"
42903830,"diosmetin"
1525563,"olipudase alfa"
942691,"triethanolamine"
746899,"etrasimod"
42899698,"N-methylephedrine"
42898180,"1,1-difluoroethane"
746488,"palovarotene"
42874258,"zinc glycinate"
43013623,"erythritol"
741608,"elivaldogene autotemcel"
19059630,"ethyl linoleate"
19041857,"emetine"
44507903,"lanosterol"
1201260,"molidustat"
19055907,"amylmetacresol"
42899249,"glyceryl laurate"
42898625,"barium iodide"
44814480,"tricaine methanesulfonate"
42900342,"barium carbonate"
1718672,"holy basil leaf extract"
42899432,"Klebsiella pneumoniae"
1344996,"moricizine"
42900544,"white pine oil"
40231415,"moxidectin"
19011067,"temoporfin"
1301299,"clinoptilolite"
1301874,"omaveloxolone"
19025945,"carazolol"
1200970,"tofersen"
42898289,"Azadirachta indica seed oil"
1302002,"trofinetide"
1201181,"fezolinetant"
42900458,"pine needle oil (pinus sylvestris)"
739380,"Limosilactobacillus fermentum"
42898716,"Centella asiatica extract"
1301780,"velmanase alfa"
1200957,"zavegepant"
746106,"rozanolixizumab"
19059544,"sodium bitartrate"
19035307,"phenolsulfonphthalein"
43012282,"polydextrose"
746024,"delandistrogene moxeparvovec"
43012350,"hydroxymethyl cellulose"
19090809,"nicoboxil"
42899258,"gallic acid"
43012573,"cerium"
37498234,"retinaldehyde"
745985,"valoctocogene roxaparvovec"
19115053,"alpha-amylase"
746414,"avacincaptad pegol"
45775554,"chlortheophylline"
37002528,"butidrine"
746789,"cipaglucosidase alfa"
19055902,"ammonium salicylate"
35606078,"satraplatin"
19135817,"phthalylsulfacetamide"
746155,"nirsevimab"
19050607,"Evans blue"
746477,"pozelimab"
44785147,"barium acetate"
35200843,"piroctone"
43014075,"geraniol"
1594629,"digitalin"
19094483,"medigoxin"
45774409,"alfaxalone"
19060423,"quinestrol"
19113034,"allobarbital"
19042099,"tolciclate"
19098123,"glucametacin"
19103213,"chromium citrate"
45892185,"zinc phosphate"
36026789,"sulfonmethane"
19028241,"cefetamet"
19023254,"oleandomycin"
19018746,"idrocilamide"
19032662,"anileridine"
1559818,"harpagoside"
19056037,"guaietolin"
19041852,"emepronium"
42900229,"tartrazine"
43012762,"interleukin-7"
19009138,"miocamycin"
45892722,"finafloxacin"
19113028,"ibopamine"
19031360,"quinfamide"
35603451,"tetanus toxin"
19029248,"acetanilide"
19019094,"oxyphencyclimine"
43525921,"cocoa extract"
1146260,"stepronin"
19030299,"aprobarbital"
42898386,"ambergris"
44507446,"aconitine"
19000826,"sulfobromophthalein"
42898190,"butyl alcohol"
1578445,"tiludronate"
42898574,"carrot seed oil"
44814322,"hepatitis A virus"
37003227,"indican"
42898586,"cetyl esters wax"
19060903,"Digitalis preparation"
46287645,"arsenic trisulfide"
19086491,"standardized senna concentrate"
45892930,"dimetridazole"
19024938,"campesterol"
19000812,"stigmasterol"
19054048,"propyliodone"
35200122,"sodium gentisate"
19047240,"clofoctol"
40131077,"amox / clav Oral"
1544838,"insulin glulisine"
1549080,"estrogens"
42899536,"oil of garlic"
43531966,"immunoglobulin A"
45892916,"carbidopa / levodopa Oral"
1551673,"estrogens"
42903441,"influenza A virus"
40044817,"HCTZ / lisinopril Oral"
19136207,"lymphocyte immune globulin"
40008942,"amlodipine / benazepril Oral"
1567198,"insulin aspart"
40131393,"chondroitin sulfates / glucosamine Oral"
40004012,"acetaminophen / butalbital / caffeine Oral"
988095,"ursodeoxycholate"
44814284,"acetaminophen / oxycodone ER Oral"
40063477,"naloxone / tilidine Oral"
19086910,"tiaprofenate"
45776270,"buprenorphine / naloxone Buccal Film"
40031530,"diosmin / hesperidin Oral"
42629095,"lidocaine / prilocaine Medicated Patch"
1596977,"insulin"
40002705,"acetaminophen / hydrocodone Oral"
40007730,"amitriptyline / chlordiazepoxide Oral"
40045116,"HCTZ / triamterene Oral"
40134498,"diphenhydramine / ibuprofen Oral"
19078649,"galsulfase"
40220482,"TMP / SMX Inj"
19102106,"mepirodipine"
43525900,"turmeric oil"
40029854,"codeine / promethazine Oral"
43526711,"ethinyl estradiol / norethindrone Oral"
40124350,"emtricitabine / tenofovir disoproxil Oral"
40128015,"lopinavir / ritonavir Oral"
40144024,"fluticasone / salmeterol Metered Dose Inhaler"
40036052,"docusate / sennosides"
40079440,"riboflavin / vitamin B6 Oral"
40154630,"calcium carbonate / cholecalciferol ER Oral"
40063557,"naphazoline / pheniramine Ophthalmic Solution"
779331,"dextromethorphan / guaifenesin Effervescent Oral"
40058182,"latanoprost / timolol Ophthalmic Solution"
46275426,"pip / tazo Inj"
46275615,"amp / sul Inj"
40140541,"amlodipine / valsartan Oral"
40044821,"HCTZ / losartan Oral"
19051035,"cuprous oxide"
914244,"undecylenate"
1589795,"luteinizing hormone"
40044834,"HCTZ / olmesartan Oral"
40096153,"benazepril / HCTZ Oral"
532274,"yellow fever virus strain 17D-204 live antigen"
40045128,"HCTZ / valsartan Oral"
19091101,"dobesilic acid"
1386670,"thioctate"
40015664,"benzoyl peroxide / clindamycin Topical Gel"
40044851,"HCTZ / spironolactone Oral"
40142669,"amlodipine / olmesartan Oral"
40138647,"dextran 70 / hypromellose Ophthalmic Gel"
42904117,"Hypericum oil"
1381661,"iron-dextran complex"
42900311,"cinnamon oil"
40054620,"ezetimibe / simvastatin Oral"
43532281,"fluticasone / vilanterol Dry Powder Inhaler"
43012293,"hydroxyethyl starch 130-0.4"
528271,"Neisseria meningitidis serogroup A capsular polysaccharide diphtheria toxoid protein conjugate vaccine"
40008941,"amlodipine / atorvastatin Oral"
1344143,"albumin human"
40095250,"atovaquone / proguanil Oral"
40018135,"betamethasone / clotrimazole Topical Ointment"
40167838,"amlodipine / telmisartan Oral"
40223205,"acetaminophen / tramadol Oral"
986790,"azelate"
40067745,"nystatin / triamcinolone Topical Ointment"
43013470,"argon"
43013779,"phloretin"
40046143,"glyburide / metformin Oral"
44817909,"acetaminophen / codeine Effervescent Oral"
40021512,"carbidopa / entacapone / levodopa Oral"
40051161,"lamivudine / zidovudine Oral"
40066489,"menthol / phenol Oral Lozenge"
19089602,"dihematoporphyrin ether"
19011795,"linoleate"
40046785,"hydrocortisone / miconazole Topical Ointment"
19077143,"17-alpha-hydroxyprogesterone"
40027458,"dexamethasone / tobramycin Ophthalmic Suspension"
45775026,"ledipasvir / sofosbuvir Oral"
40168423,"Crotalus atrox antivenin"
40027598,"cilazapril / HCTZ Oral"
19125582,"iodine povacrylex"
19068715,"monofluorophosphate"
1531601,"insulin aspart protamine"
40145363,"ampicillin / cloxacillin Oral"
43560557,"hypromellose 2910 (10000 MPA.S)"
779453,"mineral oil / petrolatum Topical Spray"
793986,"menthol / zinc oxide Rectal Cream"
40026728,"desogestrel / ethinyl estradiol Oral"
40054222,"iodine / potassium iodide Oral"
42900230,"tea leaf oil"
19096766,"chromium"
40044832,"HCTZ / metoprolol Oral"
40223712,"formoterol / mometasone Metered Dose Inhaler"
40142910,"budesonide / formoterol Metered Dose Inhaler"
1507835,"vasopressin (USP)"
1197736,"mefenamate"
40009527,"amphetamine / dextroamphetamine Oral"
40075586,"phloroglucinol / trimethylphloroglucinol Rectal Suppository"
40012635,"aspirin / butalbital / caffeine Oral"
40045119,"HCTZ / irbesartan Oral"
40020076,"calcium carbonate / ergocalciferol Oral"
40061289,"magnesium hydroxide / simethicone Oral"
40012579,"aspirin / hydrocodone Oral"
40044224,"glipizide / metformin Oral"
19086176,"BCG"
779680,"epinephrine / lidocaine Rectal Spray"
906902,"Limosilactobacillus reuteri"
40027162,"dexamethasone / neomycin / polymyxin B Ophthalmic Suspension"
40039800,"ethinyl estradiol / ethynodiol Oral"
44814271,"antioxidant 119"
40163698,"Streptococcus pneumoniae type 4 capsular polysaccharide antigen"
529076,"L1 protein"
19018255,"pyroglutamate"
42629170,"fibrinogen / thrombin Medicated Patch"
40236662,"dextromethorphan / doxylamine / pseudoephedrine Oral"
40103241,"acetaminophen / propoxyphene ER Oral"
19047598,"Japanese encephalitis virus vaccine"
44817981,"acetaminophen / phenylephrine Effervescent Oral"
40045124,"HCTZ / quinapril Oral"
40029531,"codeine / guaifenesin Oral"
998598,"alpha-D-galactosidase enzyme"
40095410,"candesartan / HCTZ Oral"
40010968,"atropine / diphenoxylate Oral"
40127934,"brimonidine / timolol Ophthalmic Solution"
739574,"acetaminophen / aspirin / caffeine Effervescent Oral"
40050267,"isoleucine / leucine / valine Oral"
745268,"ergoloid mesylates"
958368,"ecothiopate"
40045126,"HCTZ / telmisartan Oral"
43526717,"glyceryl phosphate"
40139665,"pseudoephedrine / triprolidine Oral"
42874244,"homatropine / hydrocodone Prefilled Syringe"
40017306,"caffeine / ergotamine Rectal Suppository"
40042000,"enalapril / HCTZ Oral"
45774941,"naloxone / oxycodone ER Oral"
19097016,"calcium carbonate"
42800027,"varicella-zoster virus vaccine live (Oka-Merck) strain"
40015092,"bisoprolol / HCTZ Oral"
46233964,"citric acid / potassium citrate Powder for Oral"
40142961,"chlorpheniramine / hydrocodone ER Oral"
42904152,"Ginko biloba leaf oil"
40053099,"ibuprofen / pseudoephedrine Oral"
40149696,"glucosamine / methylsulfonylmethane Oral"
40042286,"fluoxetine / olanzapine Oral"
40007380,"amiloride / HCTZ Oral"
40097202,"abacavir / lamivudine Oral"
46275996,"influenza A virus (H3N2) antigen"
40014865,"calcium carbonate / magnesium trisilicate Chewing Gum"
1588986,"insulin human"
40101830,"sulfametrole / trimethoprim Oral"
789837,"botulinum toxin type B"
40010561,"atenolol / chlorthalidone Oral"
45892421,"betamethasone / clotrimazole / gentamicin Otic Ointment"
40105709,"benserazide / levodopa Oral"
40057995,"drospirenone / ethinyl estradiol Oral"
40063474,"naloxone / pentazocine Oral"
40224153,"amlodipine / HCTZ / olmesartan Oral"
40029837,"codeine / ibuprofen Oral"
40036057,"docusate / sennoside B Oral"
19056450,"botulism antitoxin A"
40013994,"bacitracin / polymyxin B Topical Powder"
19054242,"protamine sulfate (USP)"
40091379,"tegafur / uracil Oral"
529660,"hepatitis A vaccine (inactivated) strain HM175"
45775584,"picosulfurate"
40007374,"amiloride / furosemide Oral"
1305063,"Fe heme polypeptide"
40099416,"trandolapril / verapamil ER Oral"
40049453,"indapamide / perindopril Oral"
40241205,"azficel-T"
19016670,"docosahexaenoate"
19084915,"karaya gum"
40052971,"hydrocortisone / neomycin Topical Spray"
40150696,"hydrocortisone / lidocaine Medicated Pad"
1356196,"glycopyrronium / indacaterol Inhalation Powder"
42903876,"tricaprylin"
40133811,"potassium nitrate / sodium fluoride Toothpaste"
40147525,"aliskiren / HCTZ Oral"
523202,"Salmonella typhi Ty21a live antigen"
529713,"mumps virus vaccine live"
959420,"aluminum carbonate"
40017300,"caffeine / dipyrone / ergotamine Oral"
40104996,"amylase / lipase / protease Oral Powder"
44817956,"aspirin / caffeine Effervescent Oral"
40080225,"sulfacetamide / sulfur Topical Lotion"
42899537,"oil of ginger"
43531976,"liquid petroleum"
987009,"trichloroacetate"
19002257,"hydroxypropylcellulose"
1586808,"synthetic conjugated estrogens"
40044294,"guaifenesin / phenylephrine Oral"
747383,"acetaminophen / diphenhydramine Powder for Oral"
779329,"methane"
40042054,"estradiol / testosterone Inj"
40063306,"metformin / rosiglitazone Oral"
19045317,"digoxin antibodies Fab fragments"
40070253,"pheniramine / phenylpropanolamine / phenyltoloxamine / pyrilamine Oral"
42903893,"ovalbumin"
40221101,"estradiol / norethindrone Transdermal System"
40039678,"furosemide / potassium chloride Oral"
40012627,"aspirin / butalbital / caffeine / codeine Oral"
42903493,"hydroxycitric acid"
40009223,"amoxicillin / sulbactam Oral"
19087063,"eicosapentaenoate"
529218,"acellular pertussis vaccine"
581480,"pegademase bovine"
40161488,"Timothy grass pollen extract"
40076378,"quinine / vitamin E Oral"
40163381,"salicylic acid / urea Topical Foam"
19019942,"3-iodobenzylguanidine"
40044466,"hydralazine / HCTZ Oral"
40012575,"aspirin / dipyridamole Oral"
40039760,"ethinyl estradiol / gestodene Oral"
40156809,"red yeast rice / ubidecarenone Oral"
44816322,"fatty acids"
40039807,"ethinyl estradiol / norgestimate Oral"
40045770,"hydrocodone / ibuprofen Oral"
40044838,"HCTZ / propranolol ER Oral"
40039209,"fosinopril / HCTZ Oral"
40045122,"HCTZ / moexipril Oral"
1759164,"valerian oil"
1394333,"mecamylamine"
42705988,"metformin / sitagliptin ER Oral"
40039681,"furosemide / spironolactone Oral"
35603443,"hops oil"
19087067,"4-aminobenzoate"
43012718,"gadofosveset"
40029421,"citric acid / sodium citrate Oral"
40011290,"atropine / difenoxin Oral"
43531843,"diacetyl benzoyl lathyrol"
40159373,"lutein / zeaxanthin Oral"
40020555,"captopril / HCTZ Oral"
40031849,"diphenhydramine / lidocaine Topical Gel"
40044841,"HCTZ / ramipril Oral"
46275411,"articaine / epinephrine Cartridge"
40133375,"chlordiazepoxide / clidinium Oral"
742594,"trichloroacetaldehyde"
43012200,"indium"
42899427,"Melissa officinalis leaf oil"
986864,"nalidixate"
40171301,"short ragweed pollen extract"
1511856,"phenylacetate"
40039762,"ethinyl estradiol / levonorgestrel Oral"
19031378,"pepsin A"
40161976,"perennial rye grass pollen extract"
40123985,"loteprednol etabonate / tobramycin Ophthalmic Suspension"
40004033,"acetaminophen / butalbital Oral"
741961,"lidocaine / phenylephrine Rectal Gel"
44785548,"acetaminophen / dextromethorphan / doxylamine Oral"
40238382,"naphazoline / polysorbate 80 Ophthalmic Solution"
40238158,"hypromellose / tetrahydrozoline / zinc sulfate Ophthalmic Solution"
43532423,"hexyl 5-aminolevulinate"
40148860,"folic acid / vitamin B12 Disintegrating Oral"
46275999,"influenza B virus antigen"
40059484,"coumarin / troxerutin Oral"
40007734,"amitriptyline / perphenazine Oral"
45892980,"amlodipine / perindopril Oral"
42898496,"black pepper oil"
40173207,"Neisseria meningitidis serogroup W-135 oligosaccharide diphtheria CRM197 protein conjugate vaccine"
46221677,"camphor / menthol Topical Solution"
40133820,"pramoxine / zinc oxide Rectal Cream"
1316327,"alfalfa oil"
40070010,"nitrogen / oxygen Gas for Inhalation"
40097560,"aceprometazine / meprobamate Oral"
19044394,"interferon alfa-n1"
942765,"triethanolamine polypeptide oleate condensate"
44818493,"coagulation factor IX recombinant immunoglobulin G1 fusion protein"
42629109,"camphor / menthol / methyl salicylate Medicated Patch"
19016099,"octylonium"
40135391,"glimepiride / pioglitazone Oral"
19052896,"deoxycholate"
40174020,"Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine"
40071903,"neomycin / polymyxin B Topical Cream"
43012195,"2-hydroxyethyl methacrylate"
40067730,"nystatin / oxytetracycline Oral"
40039793,"ethinyl estradiol / norgestrel Oral"
42899086,"Ilex paraguariensis leaf extract"
45776409,"acetaminophen / caffeine Oral Powder"
42898720,"carbomer 1342"
702004,"ioflupane"
40012578,"aspirin / glycine Oral"
19122135,"linolenate"
19069191,"kebuzone"
42903880,"fu ling"
40020018,"calcium carbonate / magnesium hydroxide Oral"
40097680,"bismuth subsalicylate / calcium carbonate Oral"
739634,"alpha glucosidase"
40073115,"polymyxin B / trimethoprim Ophthalmic Solution"
19032599,"rotavirus vaccine"
741889,"hydrocortisone / pramoxine Rectal Spray"
40042056,"estradiol / norgestimate Oral"
40039679,"furosemide / potassium ER Oral"
40029213,"codeine / guaifenesin / pheniramine Oral"
43525901,"Vitis vinifera leaf extract"
40126181,"guaifenesin / hydrocodone ER Oral"
40140795,"hydralazine / isosorbide dinitrate Oral"
19095724,"fenoxazoline"
40229614,"calcium citrate / cholecalciferol Oral Powder"
40017424,"calcium citrate / ergocalciferol Oral"
42873355,"cholecalciferol / vitamin A Oral"
40015668,"benzoyl peroxide / erythromycin Topical Gel"
40147787,"isoniazid / vitamin B6 Oral"
19058291,"magnesium"
1513849,"lente insulin"
40173226,"metformin / pioglitazone ER Oral"
42899437,"Lachesis muta venom"
19011004,"white wax"
701871,"lidocaine / tetracaine Topical Lotion"
40142311,"phenol / zinc oxide Topical Ointment"
19013951,"insulin"
19097109,"zinc"
42899620,"nutmeg oil"
40061355,"meperidine / promethazine Oral"
40003530,"acetaminophen / caffeine / codeine Oral"
19136008,"rifamycins"
742084,"saffron oil"
19018164,"oxeladin"
40012271,"aspirin / caffeine / salicylamide Oral"
37003323,"polyglycolate"
747258,"Eucalyptus oil / menthol Medicated Patch"
19009165,"plicamycin"
35201849,"betamethasone / gentamicin Topical Ointment"
19066274,"selenite"
19006043,"troleandomycin"
40059901,"cyclobenzaprine / nimesulide Oral"
19040563,"carbenoxolone"
40066585,"methylprednisolone / neomycin Topical Ointment"
779215,"ceramide 5"
40027461,"dexamethasone / sodium phosphate Inj"
46221385,"estradiol / progesterone Drug Implant"
912476,"becaplermin"
40222570,"dutasteride / tamsulosin Oral"
42903961,"potassium ion"
40131263,"betamethasone / fusidate Topical Lotion"
529044,"Streptococcus pneumoniae serotype 4 capsular antigen diphtheria CRM197 protein conjugate vaccine"
40220405,"diclofenac / misoprostol Delayed Release Oral"
19018663,"fluoride ion"
40028359,"ciprofloxacin / dexamethasone Otic Suspension"
40170250,"sulfadiazine / trimethoprim Oral Powder"
40138959,"ferrous fumarate / folic acid Oral"
42899733,"sage oil"
40076561,"potassium bitartrate / sodium bicarbonate Rectal Suppository"
40056400,"dienogest / ethinyl estradiol Oral"
40156435,"adapalene / benzoyl peroxide Topical Gel"
939784,"butoconazole"
40007851,"aluminum hydroxide / magnesium trisilicate Oral"
43013888,"alogliptin / pioglitazone Oral"
40021665,"cetirizine / pseudoephedrine ER Oral"
40127703,"articaine / epinephrine Inj"
40142114,"lovastatin / niacin Oral"
19015397,"activated attapulgite"
40000917,"lovastatin / niacin ER Oral"
40161817,"house dust allergenic extract"
19009250,"methdilazine"
43012331,"hydroxypropyl methylcellulose 2910"
40149211,"amylase / lipase / pancreatin / protease Oral"
19011438,"benzoin resin"
40160338,"amlodipine / HCTZ / valsartan Oral"
40182881,"esomeprazole / naproxen Delayed Release Oral"
35605551,"cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide Oral"
40014793,"bupivacaine / epinephrine Inj"
40244137,"benzethonium / benzocaine / menthol Topical Spray"
40092812,"althiazide / spironolactone Oral"
40064156,"methenamine / sodium phosphate Oral"
43526261,"menthol / methyl salicylate Paste"
40002802,"acetaminophen / pseudoephedrine Oral"
40002859,"acetaminophen / butalbital / caffeine / codeine Oral"
40048653,"ifosfamide / mesna Inj"
924120,"aminolevulinate"
40239178,"famotidine / ibuprofen Oral"
43526707,"eucalyptol / menthol / methyl salicylate / thymol Topical Powder"
19042550,"triazulenone"
42705857,"linagliptin / metformin Oral"
42705336,"azilsartan / chlorthalidone Oral"
40094156,"calcium acetate / magnesium carbonate Oral"
40108485,"citric acid / potassium bicarbonate Oral"
529180,"human-bovine reassortant rotavirus strain G2 vaccine"
40012311,"aspirin / codeine Oral"
40059842,"crotamiton / hydrocortisone Topical Cream"
40092302,"alginic acid / aluminum hydroxide Oral"
40017332,"caffeine / propyphenazone Rectal Suppository"
40126740,"menthol / zinc oxide Topical Powder"
40010065,"antipyrine / benzocaine Otic Solution"
40237958,"sodium fluoride / xylitol Chewable Tablet"
40240536,"camphor / menthol / phenol Topical Solution"
40012878,"ascorbic acid / vitamin E Oral"
35604676,"kanamycin A"
40036482,"dextromethorphan / promethazine Oral"
40097589,"acrivastine / pseudoephedrine Oral"
19100347,"Monascus purpureus West"
1391470,"ferrous asparto glycinate"
44814337,"ketoprofen / lidocaine Topical Cream"
40053599,"kaolin / pectin Oral"
19001409,"glibornuride"
40026552,"clotrimazole / hydrocortisone Topical Cream"
40052975,"hydrocortisone / oxytetracycline Topical Spray"
40131615,"ferrous sulfate / folic acid Oral"
40133593,"alginic acid / sodium bicarbonate Oral"
19006742,"methyprylon"
40044592,"glucose / sodium chloride Inj"
42900431,"myrtle leaf oil"
1562586,"lente insulin"
40002739,"acetaminophen / methocarbamol Oral"
42900092,"Thymus vulgaris leaf extract"
1332661,"anisindione"
19122168,"human vaccinia immune globulin"
40025650,"choline / inositol Oral"
19099359,"dextran 110"
40012595,"aspirin / oxycodone Oral"
40181781,"dienogest / estradiol Oral"
40027653,"coal tar / salicylic acid Topical Solution"
40125461,"camphor / menthol / methyl salicylate / turpentine Topical Ointment"
40010569,"atenolol / nifedipine Oral"
739390,"betamethasone / calcipotriene Topical Cream"
43014216,"stearate"
40022927,"chloramphenicol / dexamethasone Ophthalmic Solution"
40012908,"ascorbic acid / ferrous sulfate Oral"
40013973,"bacitracin / neomycin / polymyxin B Topical Ointment"
42900093,"spearmint oil"
40159841,"artemether / lumefantrine Oral"
40080504,"sodium fluoride / triclosan Toothpaste"
40173582,"alendronate / cholecalciferol Oral"
